artist,date,time,city,title,theatre,type
王晰,2021-12-21,-,广东电视台娱乐周刊,实体刊预售,,其他
阿云嘎,2021-12-21,-,-,晚会录制,,其他
丁辉,2021-12-22,9:00,经典947,音乐新空气,,电视/直播
金圣权,2021-12-22,9:00,经典947,音乐新空气,,电视/直播
阿云嘎,2021-12-22,10:00,线上,歌曲「萤火」,,歌曲
陆宇鹏,2021-12-22,18:00,优酷,女心理师,,电视/直播
黄子弘凡,2021-12-22,19:30,BILIBILI,直播,,电视/直播
代玮,2021-12-22,19:30,北京,疯子上场,北京崇文工人文化宫,舞台
郑云龙,2021-12-22,19:30,上海,阿加莎,上海中国大戏院,舞台
贾凡,2021-12-22,19:45,山东电视综艺频道,唱响你的歌,,电视/直播
简弘亦,2021-12-22,20:00,线上,歌曲「年少无为」,,歌曲
周深,2021-12-22,20:00,腾讯视频,令人心动的offer,,电视/直播
高杨,2021-12-22,20:30,小剧场,营业,,其他
马佳,2021-12-22,21:05,CCTV3,回声嘹亮,,电视/直播
蔡程昱,2021-12-22,23:45,湖南卫视,月光书房,,电视/直播
方书剑,2021-12-22,-,-,晚会录制,-,其他
黄子弘凡,2021-12-22,-,线上,歌曲「华夏骄傲」,,歌曲
王晰,2021-12-23,0:00,线上,歌曲「微光之名」,,歌曲
翟李朔天,2021-12-23,12:00,上海,陪你倒数,新光影艺苑,开票
石凯,2021-12-23,12:00,芒果tv,名侦探学院,,电视/直播
陆宇鹏,2021-12-23,18:00,优酷,女心理师,,电视/直播
翟李朔天,2021-12-23,19:30,深圳,当爱已成往事,深圳保利剧院,舞台
鞠红川,2021-12-23,19:30,深圳,当爱已成往事,深圳保利剧院,舞台
代玮,2021-12-23,19:30,北京,疯子上场,北京崇文工人文化宫,舞台
李文豹,2021-12-23,19:30,北京,疯子上场,北京崇文工人文化宫,舞台
郑云龙,2021-12-23,22:15,微博,柳浪闻莺主创见面会,,电视/直播
蔡程昱,2021-12-23,23:45,湖南卫视,月光书房,,电视/直播
方书剑,2021-12-23,-,-,晚会录制,-,其他
贾凡,2021-12-24,16:30,抖音,唱响你的歌直播,,电视/直播
陆宇鹏,2021-12-24,18:00,优酷,女心理师,,电视/直播
翟李朔天,2021-12-24,19:30,深圳,当爱已成往事,深圳保利剧院,舞台
鞠红川,2021-12-24,19:30,深圳,当爱已成往事,深圳保利剧院,舞台
代玮,2021-12-24,19:30,北京,疯子上场,北京崇文工人文化宫,舞台
李文豹,2021-12-24,19:30,北京,疯子上场,北京崇文工人文化宫,舞台
阿云嘎,2021-12-24,19:30,北京,罗密欧与朱丽叶,北京天桥艺术中心,舞台
郑云龙,2021-12-24,19:30,上海,阿加莎,上海中国大戏院,舞台
贾凡,2021-12-24,19:45,山东电视综艺频道,唱响你的歌,,电视/直播
简弘亦,2021-12-24,20:00,线上,歌曲「考拉」,,歌曲
简弘亦,2021-12-24,20:00,听听FM,大咖来了,,电视/直播
蔡程昱,2021-12-24,23:45,湖南卫视,月光书房,,电视/直播
方书剑,2021-12-24,-,-,晚会录制,-,其他
黄子弘凡,2021-12-25,14:00,上海,也许美好结局,上剧场,舞台
金圣权,2021-12-25,14:30,上海,灵魂摆渡,云峰剧场,舞台
陆宇鹏,2021-12-25,18:00,优酷,女心理师,,电视/直播
周深,2021-12-25,19:30,上海,第十五届音乐盛典咪咕汇,,其他
王凯,2021-12-25,19:30,CCTV15,全球中文音乐榜上榜,,电视/直播
